ORG_ID,external_department_name,external_department_id,org_code
1550282,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.二热轧轧钢作业区.二热轧轧钢乙班,A210707,20002862
1550303,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.二热轧轧钢作业区.二热轧轧钢丙班,A210708,20002863
1780611,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.二热轧轧钢作业区.二热轧轧钢丁班,A210709,20002864
13371,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.精整作业区.职能班,A2108,20490084
1550881,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.精整作业区.一热轧精整甲班,A210807,20002869
1551008,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.精整作业区.一热轧精整乙班,A210808,20002870
1550909,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.精整作业区.一热轧精整丙班,A210809,20002871
1550952,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.精整作业区.一热轧精整丁班,A210810,20002872
1592780,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.精整作业区.二热轧精整甲班,A210823,20002873
1550893,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.精整作业区.二热轧精整乙班,A210824,20002874
1550876,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.精整作业区.二热轧精整丙班,A210825,20002875
1551438,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.精整作业区.二热轧精整丁班,A210826,20002876
13375,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.酸洗板材作业区,A2110,20001934
1552468,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.酸洗板材作业区.职能班,A211001,20490088
1552473,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.酸洗板材作业区.开平乙班,A211002,20002898
1552480,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.酸洗板材作业区.酸洗甲班,A211003,20002899
1552507,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.酸洗板材作业区.酸洗乙班,A211004,20002900
1552514,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.酸洗板材作业区.酸洗丙班,A211005,20002901
1552545,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.酸洗板材作业区.酸洗丁班,A211006,20002902
1552570,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.酸洗板材作业区.拉矫甲班,A211007,20002903
1552585,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.酸洗板材作业区.拉矫乙班,A211008,20002904
1552577,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.酸洗板材作业区.拉矫丙班,A211009,20002905
1552598,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.酸洗板材作业区.拉矫丁班,A211010,20002906
22060741,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.酸洗板材作业区.连续酸洗线筹备组,A2113,20489866
12833,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司,A22,20006059
13379,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.综合管理部,A2201,20006120
13381,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.党群工作部,A2202,20006124
13383,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.生产部,A22033,20006125
13385,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.质量技术部,A2204,20006126
311203983,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.质量技术部,A2204,20006126
1480501,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.质量技术部.化学分析丙班,A220402,20006145
1480513,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.质量技术部.化学分析丁班,A220403,20006146
1480517,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.质量技术部.化学分析甲班,A220404,20006143
1480541,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.质量技术部.化学分析乙班,A220405,20006144
1480529,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.质量技术部.理化检验白班,A220406,20006147
1616907,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.质量技术部.物理检验丙班,A220407,20006141
1480638,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.质量技术部.物理检验丁班,A220408,20006142
1480650,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.质量技术部.物理检验甲班,A220409,20006139
1480670,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.质量技术部.物理检验乙班,A220410,20006140
13387,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.工艺技术部,A2205,20006128
13389,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.市场部,A2206,20006129
13391,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.安全部,A2207,20006130
13393,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.设备部,A2208,20006131
13395,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.一作业区,A2209,20006132
1481110,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.一作业区.连退丙班,A220901,20006182
1481116,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.一作业区.连退丁班,A220903,20006183
1481144,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.一作业区.连退甲班,A220904,20006180
1481151,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.一作业区.连退乙班,A220905,20006181
1481168,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.一作业区.设备点检班,A220907,20006184
1481174,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.一作业区.酸轧丁班,A220908,20006179
13397,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.二作业区,A2210,20006133
1481895,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.二作业区.常化酸洗丙班,A221002,20006188
1481935,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.二作业区.常化酸洗丁班,A221004,20006189
1481943,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.二作业区.常化酸洗甲班,A221005,20006186
1481950,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.二作业区.常化酸洗乙班,A221006,20006187
1481978,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.二作业区.二十辊丙班,A221007,20006192
1481953,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.二作业区.二十辊丁班,A221009,20006193
1481959,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.二作业区.二十辊甲班,A221010,20006190
1482001,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.二作业区.二十辊乙班,A221011,20006191
13399,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区,A2211,20006134
1482077,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.环形炉甲班,A221101,20490103
1482079,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.环形炉乙班,A221102,20490104
1482106,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.环形炉丙班,A221103,20490100
1482108,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.环形炉丁班,A221104,20490102
1482111,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.环形炉点检,A221105,20490101
1482099,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.拉伸平整甲班,A221106,20006205
1482122,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.拉伸平整乙班,A221107,20006206
1482126,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.拉伸平整丙班,A221108,20006207
1482128,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.拉伸平整丁班,A221109,20006208
1482204,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.脱碳退火甲班,A221111,20006201
1482206,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.脱碳退火乙班,A221112,20006202
1482214,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.脱碳退火丙班,A221113,20006203
1482193,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.脱碳退火丁班,A221114,20006204
1482221,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.三作业区.设备点检班,A221115,20006209
13401,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.精整作业区,A2212,20006135
1482980,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.精整作业区.成品发运班组,A221202,20006216
1482990,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.精整作业区.精整甲班,A221203,20006212
1482998,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.精整作业区.精整乙班,A221204,20006213
1483000,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.精整作业区.精整丙班,A221205,20006214
1483002,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.精整作业区.精整丁班,A221206,20006215
52638396,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.精整作业区.生产准备班,A221207,20491841
13403,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区,A2213,20006136
1500435,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.变配电甲班,A221302,20006217
1500437,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.变配电乙班,A221303,20006218
1500440,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.变配电丙班,A221304,20006219
1500463,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.变配电丁班,A221305,20006220
1500466,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.设备点检班,A221306,20006223
1500471,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.燃气集中控制白班,A221308,20006222
1500476,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.燃气集中控制甲班,A221309,20490093
1500446,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.燃气集中控制乙班,A221310,20490094
1500480,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.燃气集中控制丙班,A221311,20490091
1500453,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.燃气集中控制丁班,A221312,20490092
1500455,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.循环水泵站白班,A221313,20490095
1500459,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.循环水泵站甲班,A221314,20490098
1500502,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.循环水泵站乙班,A221315,20490099
1500485,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.循环水泵站丙班,A221316,20490096
1500492,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.动力作业区.循环水泵站丁班,A221317,20490097
13407,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.工程筹备组,A2215,20006137
1383935,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区,A2216,20006138
1459866,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.常化酸洗电工班,A221601,20006158
1459897,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.常化酸洗钳工班,A221602,20006157
1459874,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.二十辊班,A221603,20006156
1459899,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.连退电工一班,A221605,20006153
1459924,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.连退能介二班,A221606,20006155
1459943,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.连退能介一班,A221607,20006154
1459950,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.连退钳工一班,A221609,20006151
1459932,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.酸轧电工班,A221610,20006149
1459939,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.酸轧能介班,A221612,20006159
1459961,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.脱碳退火钳工班,A221613,20006160
1459967,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.焊机维护班,A221614,20006170
1459998,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.运行一班(丙),A221619,20006164
1460021,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.运行一班(丁),A221620,20006165
1460030,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.综合班,A221622,20006171
1473203,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.综合班,A221622,20006171
1460044,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.运行一班(乙),A221623,20006162
1473230,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.运行一班(甲),A221623,20006162
1473199,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.运行一班(乙),A221624,20006163
1472476,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.维检作业区.职能组,A221624,20006163
52627071,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.首钢智新电磁服务作业区,A2217,20491674
12845,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部,A25,20001833
13449,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.综合办公室,A2501,20001948
13453,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.生产技术室,A2503,20001950
13457,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.物理检测室,A2505,20001953
1521669,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.物理检测室.综合检验班,A250502,20003011
1521663,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.物理检测室.物理性能甲班,A250504,20003012
1521684,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.物理检测室.物理性能乙班,A250505,20003013
1521653,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.物理检测室.物理性能丙班,A250506,20003014
1521682,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.物理检测室.物理性能丁班,A250507,20003015
13459,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.化学分析室,A2506,20001954
1521658,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.化学分析室.水质耐材班,A250602,20003017
1522214,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.化学分析室.自动化分析甲班,A250604,20003018
1522204,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.化学分析室.自动化分析乙班,A250605,20003019
1780600,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.化学分析室.自动化分析丙班,A250606,20003020
1522222,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.化学分析室.自动化分析丁班,A250607,20003021
1780673,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.化学分析室.化学分析白班,A250608,20003016
1522169,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.化学分析室.化学分析甲班,A250609,20003022
1522233,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.化学分析室.化学分析乙班,A250610,20003023
1522220,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.化学分析室.化学分析丙班,A250611,20003024
1522177,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.化学分析室.化学分析丁班,A250612,20003025
13461,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区,A2507,20001952
1522208,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区.原料甲班,A250702,20003006
1522175,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区.原料乙班,A250703,20003007
1522202,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区.原料丙班,A250704,20003008
1522173,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区.原料丁班,A250705,20003009
1522165,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区.外购料白班,A250706,20002997
1616879,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区.厂内甲班,A250707,20002998
1522218,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区.厂内乙班,A250708,20002999
1522229,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区.厂内丙班,A250709,20003000
1780629,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区.厂内丁班,A250710,20003001
1522212,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区.成品甲班,A250711,20003002
1522180,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区.成品乙班,A250712,20003003
1780609,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区.成品丙班,A250713,20003004
1522167,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.原料质检作业区.成品丁班,A250714,20003005
12851,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心,A27,20001835
13465,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.综合办公室(党委办公室),A2701,20006675
13467,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.创业开发室,A2702,20006679
1481060,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.创业开发室.绿化服务组,A270221,20490124
9013094,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.创业开发室.绿化服务组.绿色种植一班,A27022102,20491151
15320217,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.创业开发室.绿化服务组.便道修缮班,A27022103,20491890
1481087,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.汽运作业区.汽车白班,A270222,20006682
1481070,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.汽运作业区.汽车三班,A270224,20490128
16488082,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.汽运作业区.环保服务白班,A270224,20490128
19649745,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.汽运作业区.环保服务白班,A270224,20490128
19649748,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.汽运作业区.环保服务白班,A270224,20490128
19693140,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.汽运作业区.环保服务白班,A270224,20490128
1481077,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.汽运作业区.挖掘机白班,A270225,20006697
11671816,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.创业开发室.劳务派遣,A270241,20490123
11671817,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.创业开发室.供应服务项目组,A270247,20489752
15322858,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.创业开发室.不在岗人员,A270249,20490118
13469,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.生产管理室,A2703,20006678
13471,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.安全管理室,A2704,20006677
13473,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.汽运作业区,A2705,20006681
1481325,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.汽运作业区.车辆点检班,A270502,20490127
16488698,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.汽运作业区.环保服务甲班,A270530,20490131
15315933,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.汽运作业区.环保服务乙班,A270531,20490132
15316009,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.汽运作业区.环保服务丙班,A270532,20490129
15316038,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.汽运作业区.环保服务丁班,A270533,20490130
3964707,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.环境保护部,A31,20001820
3966401,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.环境保护部.环保室,A3101,20001873
4700110,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.环境保护部.环保室.环境监测班,A310101,20491876
12436899,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心,A34,20001828
12239233,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.纪委,A3403,20001956
12239247,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.燃料采购室,A3404,20001962
12239250,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.炉料采购室,A3405,20001961
12239326,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.材料采购室,A3406,20001963
12239329,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.备件采购室,A3407,20489114
12239367,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.备件管理室,A3409,20489113
12239388,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.物流管理室,A3411,20001958
12239392,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.仓储中心,A3412,20489115
